"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"876","177316_at","sdz-28","173569","SKN-1 Dependent Zygotic transcript",2.83458226019312,5.80859164821126,18.1917250704881,2.50629479030153e-12,1.10013150269025e-10,18.5401937949696
"877","177317_at","npa-1","179095","Nematode Polyprotein Allergen related",1.03636873156743,9.17442719477082,8.70167988629054,1.47289147939661e-07,7.37329828221354e-07,7.18596560309867
"878","177321_at","hmr-1","173007","Cadherin-related hmr-1",0.126393376027465,4.42247679396916,0.895493895953207,0.383436038203408,0.418348581713295,-7.36945622590342
"879","177326_at","Y37E11AL.9","189622","hypothetical protein",0.281502257415409,3.6482196829145,2.0133278650125,0.0607357075629278,0.0758491363191592,-5.86578911903208
"880","177335_at","VC5.2","179097","hypothetical protein",-1.0598894034285,6.39728391913241,-8.90914848995437,1.06586363561624e-07,5.64758749748378e-07,7.52196885109165
"881","177353_s_at","clec-190","178423","C-type LECtin",-1.08063555663977,6.70962246310105,-4.47287324258452,0.000360486095551337,0.000687346601942878,-0.858159164432052
"882","177368_at","endu-2","181079","ENDonuclease, poly(U) specific",-1.40032353619125,7.20457045327478,-4.47432369009068,0.000359388376494022,0.000685880791752893,-0.855065084676029
"883","177369_at","math-35","187877","pseudo",0.39132994324917,3.40592564118787,2.34613909210676,0.0317904582651819,0.0416089802152569,-5.27052765525761
"884","177370_s_at","Y6G8.2","180157","hypothetical protein",0.693533133129191,4.36636176084091,5.27968332336668,6.82021831471292e-05,0.000157651387873353,0.840153358470757
"885","177378_at","math-37","187883","MATH (meprin-associated Traf homology) domain containing",-0.159852678831406,4.68886421684239,-0.926690005645201,0.367480699501256,0.402308878162309,-7.34080590447041
"886","177397_at","srg-32","188687","Serpentine receptor class gamma",-0.345020543797039,3.96331434554645,-2.00331651891457,0.0618968989084037,0.0770707878316045,-5.88288214861142
"887","177399_at","C11H1.7","182526","hypothetical protein",-0.00367559683936669,4.06408239540248,-0.0224254389511255,0.982378282085866,0.984976541547983,-7.78374995007393
"888","177400_at","str-124","188768","Seven TM Receptor",-1.50482511473326,4.94559443646732,-10.6585304274077,8.43729445362573e-09,6.72725007105532e-08,10.1571267193108
"889","177401_at","arrd-10","174936","Arrestin_C domain-containing protein",-0.1252841500243,5.05407383923424,-0.951077327610052,0.355326864549865,0.389924480308668,-7.31779398647251
"890","177417_at","F15A4.2","184511","F-box domain-containing protein",1.27280911447275,5.20274173677204,6.68315922174469,4.55276831383454e-06,1.47399408918401e-05,3.62809589601353
"891","177423_at","rgs-9","180506","Regulator of G-protein signaling rgs-9",0.518131544844752,8.2714000671053,5.63689833139589,3.34141945594733e-05,8.41916563824796e-05,1.57247118558407
"892","177424_at","T01E8.1","174584","hypothetical protein",-0.915992689198928,6.08710387898823,-7.88719376850739,5.51774937583213e-07,2.31246380876583e-06,5.81465653389535
"893","177439_s_at","F58D5.2","173087","hypothetical protein",-1.21209702291491,8.35297384563423,-11.0347065670449,5.09485748417124e-09,4.44467692656779e-08,10.6809706965261
"894","177459_at","B0198.2","181375","hypothetical protein",0.0346689670287024,5.89962301979036,0.213908535143268,0.833246483576752,0.850168298633486,-7.75982234203941
"895","177460_at","srt-39","189186","Serpentine Receptor, class T",-0.368091669099516,4.58347824142345,-2.70114634256088,0.0154536519413012,0.0213524614298297,-4.58756588705111
"896","177467_at","ZC53.1","191066","hypothetical protein",0.933781063706972,5.54069174384266,6.11836648082418,1.31102095004482e-05,3.73936892044249e-05,2.53579888389948
"897","177468_at","ZK896.4","191450","CUB_2 domain-containing protein",-1.03049183188687,5.81097307203617,-6.02618189193329,1.56447524766828e-05,4.35795710272327e-05,2.35358191215647
"898","177477_at","F58A3.4","186483","Major sperm protein",0.0451698903264259,3.63631305032334,0.281649127838562,0.781723854951245,0.803101373527147,-7.74211528036186
"899","177478_at","D1086.2","183931","DUF19 domain-containing protein",-1.69249754523601,5.85779162924503,-9.06610596970597,8.37329014100485e-08,4.66176500507213e-07,7.77269179819502
"900","177481_at","F42G4.5","185674","hypothetical protein",0.714548909820815,6.29803414694247,4.04411096069155,0.000893781525187897,0.00154202273894643,-1.77589969299561
"901","177482_at","aqp-11","191343","Aquaporin",0.320347518629015,7.73192125236094,2.87439022030789,0.0107776984377581,0.0152815377373176,-4.24052765959061
"902","177487_at","C29F3.7","180036","CUB_2 domain-containing protein",-0.13203444513646,8.31093932938501,-1.00948278630501,0.327357828506889,0.362282947153324,-7.2605176732049
"903","177492_at","cnc-8","181239","CaeNaCin (Caenorhabditis bacteriocin)",-0.249529145974872,8.26943379089186,-1.73974387908651,0.100571744147831,0.12113927587997,-6.3131339935959
"904","177496_at","D1086.1","179909","DUF19 domain-containing protein",-1.85407400143476,8.60870383074494,-13.7183024249776,1.97992098793377e-10,3.10386109762549e-09,14.0470920800204
"905","177511_at","F18H3.4","181474","hypothetical protein",-0.564089308529399,6.79324292991328,-4.43252204906846,0.000392432538485287,0.000741814907290864,-0.944275711347684
"906","177514_at","parn-1","187256","3'-5' exoribonuclease parn-1",0.518016791727901,7.12310063291084,4.2411117077924,0.000588044611383974,0.00106423188174701,-1.35365332840836
"907","177537_at","nip-2","188839","hypothetical protein",0.68829518760015,7.17548950595249,5.98596599899751,1.69048225864861e-05,4.65234932399141e-05,2.27375204531634
"908","177541_at","R160.6","187915","hypothetical protein",0.579941465015162,3.65584673238263,4.33059477979629,0.000486582938223011,0.000900599579400779,-1.16211448755665
"909","177542_at","F46B6.9","179376","hypothetical protein",-0.192068762101315,3.67674125708685,-1.50343154124046,0.151677327687023,0.177368047239172,-6.66271577290329
"910","177548_at","mltn-3","189108","MLt-TeN (mlt-10) related",0.172971953757455,4.75486908070208,0.929658525908654,0.3659863113105,0.400778077249155,-7.33803352950724
"911","177555_at","F09B9.4","184221","hypothetical protein",-1.57114316150824,7.19769361955383,-12.3517250265902,9.63051636560373e-10,1.15400153001631e-08,12.4093448405573
"912","177556_at","F35H8.2","185325","hypothetical protein",-0.327772050463007,5.55029393149862,-2.43625866334891,0.0265397857756873,0.035267975361573,-5.10128384886724
"913","177557_at","W01C9.1","189088","hypothetical protein",0.0978721796790625,4.61879950037269,0.418571411848905,0.680941598234761,0.708287968231218,-7.69174063107991
"914","177558_at","F41E7.2","181235","hypothetical protein",-0.795378529006666,3.83880400760686,-4.56328668769775,0.000298175441610209,0.000579399623259352,-0.665496299915628
"915","177564_at","dpt-1","172631","Dipeptidyl peptidase 3",0.524480812029863,5.7980563226663,3.39072065632753,0.00361116196761542,0.00553216216199717,-3.17002449245443
"916","177568_at","F33H1.4","174580","hypothetical protein",-0.86501796114991,7.22249756610236,-5.22073757585262,7.68396011804852e-05,0.000175189249274261,0.717993556323813
"917","177570_s_at","F21H7.3","259671","hypothetical protein",-2.59520758605658,6.23089176009778,-16.0225598583834,1.82145259927688e-11,5.00188986115387e-10,16.5075473561588
"918","177575_at","sdz-30","173198","SKN-1 Dependent Zygotic transcript",1.35224500429792,3.57636962023122,11.6241422817909,2.37288719183859e-09,2.40752788077054e-08,11.4741219637757
"919","177583_at","vab-9","188736","hypothetical protein",-1.60025786961797,6.80827553415933,-10.9046793187055,6.05613637339524e-09,5.11216369980934e-08,10.5014976022846
"920","177596_s_at","F15D3.4","173039","SERPIN domain-containing protein",0.308989452654019,3.56538573699805,2.17511671504316,0.0445198306200853,0.0567903620941437,-5.58268623004879
"921","177598_at","T26C5.4","188916","hypothetical protein",-0.814726240577798,6.66860644791243,-7.61051227678658,8.80946811215729e-07,3.48203621115601e-06,5.32930003473587
"922","177599_at","sru-36","187653","Serpentine Receptor, class U",0.244372984266345,4.28001296620069,1.71228958900402,0.105621466590226,0.126818749116396,-6.3556091139563
"923","177608_at","C53D6.6","177720","Dimer_Tnp_hAT domain-containing protein",-0.173865330630597,5.52161232439801,-1.0389726016813,0.31384424969853,0.348251868345628,-7.2304527828356
"924","177613_at","F57G8.7","186468","hypothetical protein",0.403359836469912,4.17095732206837,2.81729859439173,0.0121426557995919,0.0170890565927432,-4.35573360410233
"925","177617_at","D1054.5","183914","hypothetical protein",-1.16267610956702,6.87620092104963,-7.36193373293133,1.35278785799326e-06,5.05477183497482e-06,4.88459049802041
"926","177627_at","F10A3.1","184272","hypothetical protein",-1.29242634886137,4.51278182377353,-8.64521020072664,1.60987139577305e-07,7.98977198046111e-07,7.09359421082092
"927","177629_at","ZK593.3","191355","hypothetical protein",0.767534551573481,7.66237054583045,5.51084602926482,4.29024942197927e-05,0.000105023332938492,1.31567419470924
"928","177641_at","F36G9.7","185370","hypothetical protein",-1.03716187152266,4.99016287253021,-7.49489969801494,1.07434706468874e-06,4.13286647578604e-06,5.12349191356858
"929","177651_at","ocam-1","187978","ONECUT (homeobox) Associated Motif containing",0.278262204072522,3.8947311131551,1.64320860419656,0.119308651826318,0.142351095312087,-6.46038008908085
"930","177652_at","gkow-1","177923","G-patch domain and KOW motifs-containing protein homolog 1",-0.517965017876062,9.58900137099541,-3.75319348918983,0.00166348644481598,0.00271284257914847,-2.39912484521655
"931","177658_at","F46C3.2","185843","hypothetical protein",-0.559611402519745,4.21390668323404,-3.86197091021579,0.00131831631171712,0.0021919374082378,-2.1663123220282
"932","177660_at","ZK596.1","177982","DUF148 domain-containing protein",-3.02370683415088,6.61820630231581,-12.1548325797034,1.22390731351188e-09,1.39684483661347e-08,12.160849128968
"933","177662_at","ZC443.4","191170","hypothetical protein",-0.802034975515755,3.7854245257338,-5.91682910121602,1.93226008800788e-05,5.20511922932356e-05,2.13603939400887
"934","177666_at","D1086.5","183933","DUF19 domain-containing protein",-0.823052339450152,5.46584529231032,-3.85430731445383,0.00134008285672689,0.00222427062311301,-2.18272664541342
"935","177671_at","K03D3.2","186933","hypothetical protein",-0.107048078043807,4.3982182163441,-0.623574905725499,0.541455006421208,0.574082729920274,-7.58052742171126
"936","177675_at","pqn-18","181425","Prion-like-(Q/N-rich)-domain-bearing protein",-0.797576264161595,4.65168000167997,-4.70710002714754,0.000220812496031873,0.000444610385539793,-0.360022104899065
"937","177681_s_at","ZK896.5","178239","CUB_2 domain-containing protein",1.11774563055181,7.42597642895201,6.78138719156248,3.80470496002855e-06,1.25917616534278e-05,3.81375390458686
"938","177686_at","nlp-18","185219","Neuropeptide-Like Protein",-1.04716609904832,6.72115574420691,-6.82893965430367,3.48970400999961e-06,1.16978020270887e-05,3.90316733481429
"939","177690_at","ZK593.2","191354","hypothetical protein",-0.285136953831977,5.59075447348538,-1.91612898384617,0.0728875464994282,0.0897375461773297,-6.02951385598252
"940","177693_at","R03G8.3","181437","hypothetical protein",-1.21725369993726,5.11573161052941,-6.87420327346826,3.21504638279791e-06,1.0917543498589e-05,3.98799529522689
"941","177701_s_at","K08D8.6","178241","CUB_2 domain-containing protein",-2.16147414573855,7.35111301478925,-9.6529889257304,3.4820372592969e-08,2.27231539456465e-07,8.68439838401159
"942","177705_at","fbxb-1","188946","F-box domain-containing protein",0.647306369372661,4.20847666342532,4.97682309307126,0.000126397317028205,0.000273096793786328,0.208909223909556
"943","177707_at","slc-9B.1","181236","SLC (SoLute Carrier) homolog",-1.26342458648336,6.620355252952,-8.3677189422371,2.5062231439403e-07,1.16380295214154e-06,6.63389871104777
"944","177718_at","F36G9.3","185367","hypothetical protein",0.764777055600368,4.63691536267485,5.10890004318106,9.64556908393908e-05,0.000214517456426805,0.485269333108818
"945","177729_at","E01G4.6","174990","hypothetical protein",0.455387621349021,3.75882775496063,3.00229131593936,0.00823869246523919,0.0118958959764707,-3.97976101630091
"946","177733_at","srr-3","185351","Serpentine Receptor, class R",-0.793744835744707,4.15990110776609,-4.8845721768313,0.00015283991843771,0.000321727642546821,0.0149720065164827
"947","177742_at","F37D6.3","185425","hypothetical protein",0.473762143964604,4.84105434092636,2.78472107247889,0.0129949610717327,0.0181903281870176,-4.42111316217437
"948","177748_s_at","F54F7.3","181361","hypothetical protein",-1.37721439446743,9.03036844150492,-11.2272799605169,3.95561052741431e-09,3.63323698222856e-08,10.9437387288355
"949","177753_at","C01A2.6","182051","hypothetical protein",-0.737801443799389,5.13510060386636,-4.55640697000908,0.00030250495102604,0.000586718905013297,-0.680140907658723
"950","177762_at","abf-5","188770","AntiBacterial Factor related",-1.2655086681493,5.655442114548,-10.8762334159214,6.29085001681321e-09,5.24656891402222e-08,10.4620114107392
"951","177764_at","T11B7.2","188408","hypothetical protein",-2.58814308626354,6.45888946438162,-17.0292021367861,7.05378935593499e-12,2.3721210979233e-10,17.4814351798107
"952","177766_at","pals-1","184528","Protein containing ALS2cr12 (ALS2CR12) signature",-0.763403868848587,3.87073133123964,-5.05330133780546,0.000108056049613222,0.000237780330811153,0.369127671440968
"953","177772_at","T19A6.4","259993","hypothetical protein",-0.851014396236256,6.78152393167785,-4.91330142984935,0.000144046347120391,0.000305530654878958,0.0754455079310921
"954","177776_at","C33D3.3","183156","hypothetical protein",0.828806003656182,4.67230267892979,5.36058960842864,5.79446801839064e-05,0.00013651373806039,1.00723867118422
"955","177778_at","timm-23","173041","Translocase, Inner Mitochondrial Membrane",-0.646602780914687,9.73160442242268,-6.6767634284555,4.60650101915053e-06,1.48907823642308e-05,3.61596264045202
"956","177783_at","ZK6.11","191209","hypothetical protein",-0.370229946943558,10.0999368421745,-2.07858255472855,0.0536384738489549,0.0674931912945509,-5.75313267167879
"957","177784_at","F07C6.3","184138","hypothetical protein",0.160683747670817,6.82711225902688,0.965295015664878,0.348370521734242,0.383198384497966,-7.30413117380217
"958","177786_at","F44A6.5","185725","hypothetical protein",-0.166939318047997,4.75867047107946,-1.32827830476006,0.202215817107037,0.231786684259578,-6.89668059779869
"959","177796_at","C11H1.9","3564775","hypothetical protein",-0.506045641414451,6.01422064775646,-3.52136485479081,0.00273152345819736,0.00427890789657513,-2.8933428084929
"960","177798_at","F10C2.3","179650","hypothetical protein",-1.28290661869436,4.69224293179528,-8.13527335195683,3.65788657228549e-07,1.60561968488742e-06,6.24132107134826
"961","177799_at","Y7A5A.2","189381","hypothetical protein",-0.0335670304002624,4.09213978379564,-0.199634309215097,0.844212763533927,0.860094606385652,-7.76293976952165
"962","177800_s_at","T04D3.1","173197","hypothetical protein",0.852952258053196,7.61790530338794,7.86152669415251,5.76008954319224e-07,2.3971630134842e-06,5.77005486874915
"963","177808_at","R11H6.4","187833","hypothetical protein",-0.573908290212625,6.22830774650911,-5.47737390247163,4.58621716430298e-05,0.000111253784613982,1.24718058212385
"964","177810_s_at","atz-1","178186","hypothetical protein",1.01773803189607,6.93855777638754,7.28037193419456,1.56001817102902e-06,5.71641104849825e-06,4.73687801730742
"965","177816_at","F49H6.3","186071","hypothetical protein",-1.06242208997421,4.98679851981999,-4.90910969693928,0.000145296341588765,0.000307868772573756,0.0666263816726778
"966","177818_at","sdz-6","183410","SKN-1 Dependent Zygotic transcript",1.14103053128036,6.30684966157588,5.70301886089343,2.93322145409229e-05,7.51322694322166e-05,1.70643607536555
"967","177824_at","C15C6.3","182630","hypothetical protein",0.0785168445353666,4.06586642716196,0.697670877292671,0.495123944787194,0.528645765008268,-7.5300369210731
"968","177827_at","T19C4.5","188594","GLOBIN domain-containing protein",-0.757087030451199,5.15870891406975,-4.65824134635064,0.000244483178576437,0.000485473740316068,-0.463655888644475
"969","177830_at","F43G6.7","174814","hypothetical protein",0.649688427186897,9.12745644982084,6.42199373395582,7.38458614126752e-06,2.25264990556588e-05,3.12822033255747
"970","177831_at","srh-251","187711","Serpentine Receptor, class H",0.041341769359525,4.16758724965032,0.252065140343577,0.804112060312815,0.8244768358752,-7.75043932958209
"971","177833_s_at","F19B2.5","180319","SNF2_N domain-containing protein",-1.74063397361512,6.89892843866829,-8.1783611401295,3.40854136225684e-07,1.51208696602245e-06,6.31461455193125
"972","177838_at","F37H8.5","3564874","GILT-like protein F37H8.5",-1.01134307739037,10.3605025327604,-8.88499406532326,1.10647507766756e-07,5.81051368010999e-07,7.48312031221568
"973","177851_at","W01C9.2","189089","hypothetical protein",0.0285790790088392,5.9835756375768,0.0619389278452018,0.95135758574679,0.956864720830708,-7.78198512950144
"974","177854_at","srr-2","188953","Serpentine Receptor, class R",-0.19872348827365,5.80094554793923,-1.29107800419973,0.214520730898613,0.244490474414742,-6.9433946208606
"975","177876_at","F44G4.3","185760","hypothetical protein",0.688975687690122,7.14308175778962,3.74380041142442,0.00169724618265477,0.00276357539307708,-2.41920784688353
"976","177880_at","F46B3.7","185832","hypothetical protein",0.181260127609813,4.32449712784865,1.01706421878172,0.32384478770811,0.358775973629867,-7.25286119990576
"977","177889_at","D1086.10","179905","hypothetical protein",-0.593196436395308,10.8105108978782,-4.86675824415641,0.000158566975600388,0.000333110472671849,-0.0225591503679876
"978","177894_at","C01A2.4","182050","hypothetical protein",-1.36081974550676,8.62623386892308,-9.69243085392809,3.28714739329249e-08,2.15956772300582e-07,8.74424733678579
"979","177895_at","Y7A5A.3","189382","hypothetical protein",-1.68970611925626,3.30366485419633,-9.21682599118459,6.65920296428296e-08,3.86565268061928e-07,8.01067589236523
"980","177900_s_at","ubc-19","180223","UBIQUITIN_CONJUGAT_2 domain-containing protein",-0.0701207021149459,5.63143920095362,-0.392404501067175,0.699795559112908,0.725546365365695,-7.7028652237582
"981","177903_s_at","oac-14","181226","O-ACyltransferase homolog",-4.77771877393984,7.39972856763785,-22.9209657735172,6.4180356715788e-14,7.26416998494352e-12,22.2516621635359
"982","177904_at","D2023.3","183945","C2 domain-containing protein",0.110809769333805,5.08310514185989,0.801524855333259,0.434250368550529,0.468882453872528,-7.45033635364628
"983","177920_at","D1086.3","179907","DUF19 domain-containing protein",1.96854631146263,9.19626728477084,7.23518058576469,1.68886041392923e-06,6.14532977843359e-06,4.65465054042408
"984","177923_at","R13H4.5","179625","F-box domain-containing protein",-1.28652575442117,7.01757719192213,-9.36407437479518,5.33735569822336e-08,3.19781225022865e-07,8.2405889309466
"985","177936_s_at","Y7A5A.1","181666","hypothetical protein",0.815364637906992,8.78212770910101,7.41393603618893,1.23584823211837e-06,4.66801370283842e-06,4.97830466916197
"986","177949_at","plin-1","172437","Perilipin-1 homolog",-0.393019746405169,9.65456317199657,-3.89955041626035,0.00121661961184159,0.00204403859040266,-2.08580197469895
"987","177956_at","srd-53","184430","Serpentine Receptor, class D (delta)",-0.324790348138654,5.31831021453551,-2.48187791588955,0.0242044759396098,0.032360585017048,-5.01446752328477
"988","177958_at","F36D1.7","185349","hypothetical protein",-1.40144049635277,5.8686105807488,-9.76855740387744,2.94270072819411e-08,1.96651635201433e-07,8.85926604793073
"989","177959_at","C36B1.6","183251","hypothetical protein",-1.23737324640334,5.56028096425598,-12.6846437539175,6.46665274931127e-10,8.23633289773736e-09,12.8220680084719
"990","177961_at","F54F7.2","186253","hypothetical protein",-0.465698550160669,6.88776870580174,-3.0090929389256,0.00812141093382261,0.0117428167801804,-3.96579804698539
"991","177963_at","ctf-8","188728","Chromosome Transmission Fidelity factor homolog",0.695724753923477,7.04815678811243,6.08273279609675,1.40352986619564e-05,3.95454023110528e-05,2.46549156200879
"992","177974_s_at","wago-4","174932","Piwi-like protein",1.01528715416659,9.97006320062077,8.90442561587443,1.07367953608587e-07,5.67458005764014e-07,7.51437843465246
"993","177975_at","F58G1.7","174937","hypothetical protein",-1.01957758580208,4.59175411041399,-7.01783669537523,2.48323168482668e-06,8.65085724789246e-06,4.25535528486785
"994","177976_at","C34D1.4","179807","hypothetical protein",-0.783006960323574,5.34315239459843,-4.58522346375497,0.000284787668217597,0.00055620195784727,-0.618818320629702
"995","177978_at","dct-18","174934","DAF-16/FOXO Controlled, germline Tumor affecting",0.555238262172125,9.07120793108555,4.1077657729646,0.000780517697895466,0.0013692716870947,-1.63941609588469
"996","177980_at","jph-1","266843","JunctoPHilin",-0.479559127594124,4.76128553328541,-3.56909776973116,0.00246641921172021,0.00389434612376876,-2.79187571408229
"997","177991_at","T11B7.1","177698","hypothetical protein",0.787989039257988,4.62120725658814,3.61932886091803,0.00221511717463358,0.003528280602835,-2.68491563143779
"998","177993_at","glo-3","186637","Gut granule LOss",-0.428888835457244,6.03857796226456,-2.60358367152784,0.0188900111037493,0.0256333700952277,-4.77937667401768
"999","177997_at","mig-18","184362","Abnormal cell migration protein 18",-1.10364785595556,4.76848888725162,-5.86776588359172,2.12535867290668e-05,5.6667171777627e-05,2.03795104954189
"1000","178004_at","F53A2.9","186140","hypothetical protein",0.114955542563914,5.83853771132955,0.652040854560013,0.523379124540479,0.555907017150738,-7.56176582790468
"1001","178011_s_at","C14B1.12","13189011","hypothetical protein",-0.0997377747076182,9.39356146794976,-1.03033711650442,0.317759295463696,0.352221228624032,-7.23933547396017
"1002","178017_s_at","F01D5.1","175049","hypothetical protein",0.344394525357867,7.63971440459139,2.05704243162008,0.0558931260168678,0.0701186328189949,-5.79055496179525
"1003","178019_s_at","M04B2.4","178073","DAO domain-containing protein",0.865621906786387,8.22357962255476,7.67362431707105,7.91078217798366e-07,3.16583125548866e-06,5.44090072223285
"1004","178024_at","F19B2.6","184664","hypothetical protein",-0.763209161230082,3.6630063010833,-5.65745382312816,3.20858265992438e-05,8.12373387485407e-05,1.61417315210662
"1005","178025_s_at","W09C5.1","173232","hypothetical protein",-0.695275523479449,10.1863438731793,-5.79100645823332,2.46847109800848e-05,6.46984568114103e-05,1.88389911315737
"1006","178029_at","ceh-58","182371","Homeobox domain-containing protein",0.744985086908056,7.54382497692716,7.15885932061624,1.93227718119334e-06,6.94022036656004e-06,4.51515891705028
"1007","178034_s_at","K08C9.1","173034","hypothetical protein",-0.0759439744166239,3.54282877275309,-0.4555968926114,0.654634408408454,0.68365276310124,-7.67480042236997
"1008","178041_at","F16C3.2","172879","hypothetical protein",-0.937515782201543,6.05095750230707,-4.22110493752932,0.000613524141048927,0.00110228163213013,-1.39650737715245
"1009","178054_at","zipt-2.1","182346","Zrt (ZRT), Irt-(IRT-) like Protein Transporter",-0.647289111985873,7.6274737765413,-4.69186090004865,0.000227932946103623,0.000455429029828514,-0.392328574686625
"1010","178062_at","K09E9.3","181651","hypothetical protein",0.480853915367343,7.0864627591676,2.76332859562213,0.0135857532289498,0.0189473548376993,-4.46389761619465
"1011","178065_at","hlb-1","181499","Liprin-beta",-0.138203207240054,5.93790084761104,-1.15022705023326,0.266492792232792,0.29937363782617,-7.11027922303741
"1012","178066_at","fbxb-3","185478","F-box domain-containing protein",1.18111412949185,4.22102309797487,6.43897120722415,7.15399107469738e-06,2.19515399422282e-05,3.16099020295974
"1013","178073_s_at","irld-6","179491","Recep_L_domain domain-containing protein",-1.08553278156622,4.10345274831865,-7.60905584419575,8.83142458101775e-07,3.48437457743261e-06,5.3267184027276
"1014","178075_at","pals-29","189000","Protein containing ALS2cr12 (ALS2CR12) signature",-0.444265512305474,4.61760800475258,-2.6500332710088,0.0171715065333831,0.0234694140426769,-4.68840745177928
"1015","178076_at","C14B1.3","259498","hypothetical protein",-2.38766976306494,9.21184792950534,-17.409822001802,4.9924414426999e-12,1.87572056500219e-10,17.8355260139705
"1016","178077_at","F57F5.3","179646","hypothetical protein",-0.319517095304925,4.11277202226248,-2.33923530098907,0.032230489305501,0.0421188155449511,-5.2833638924715
"1017","178078_at","T12D8.9","176795","hypothetical protein",0.0180865553831913,6.07943874117041,0.108643159191439,0.914799338666425,0.924106890077275,-7.7777687814407
"1018","178086_at","lys-5","186491","Lysozyme-like protein 5",0.759838546286007,4.28922496537731,3.70504759676776,0.00184394556195778,0.00297341569735651,-2.50202124344247
"1019","178091_at","fbxa-188","185954","F-box domain-containing protein",-0.634952903114609,3.56479865288934,-5.96021532460521,1.77664770517341e-05,4.85174913593525e-05,2.22252944447925
"1020","178100_at","K08H2.4","181449","hypothetical protein",0.675652738138171,6.36551793220833,4.84786152115789,0.000164882829621855,0.000343780699761567,-0.0623993561217526
"1021","178126_s_at","arrd-4","174540","Arrestin_C domain-containing protein",0.686178613346574,4.68999646054235,3.89669646920782,0.00122405794780422,0.00205405297478615,-2.09191735879069
"1022","178128_at","F01D5.3","184057","hypothetical protein",0.86734972765098,6.5261302264945,3.62123093701091,0.0022061210132691,0.00351663785372024,-2.6808620478887
"1023","178129_at","grl-21","177967","Ground-like domain-containing protein",-1.46912609884676,5.02489809693996,-10.1893947102384,1.61365052967984e-08,1.16216281671242e-07,9.48354042268834
"1024","178131_at","T16G1.2","188552","hypothetical protein",0.271648464138534,4.51234882021958,1.42322991157762,0.173353204042721,0.200856588179535,-6.77265480190828
"1025","178135_at","C14B1.8","182593","hypothetical protein",-0.18123411319166,8.75468618036326,-1.62710591088055,0.12270939613111,0.146199480533351,-6.48435914723519
"1026","178138_at","F38B7.2","185456","CX domain-containing protein",-1.33241570774836,6.4051518559175,-9.10911244975684,7.84145222193188e-08,4.41876429262918e-07,7.84087377393001
"1027","178143_at","K04G2.9","187008","MARVEL domain-containing protein",-0.0593452885256927,7.02540852843312,-0.340510915182777,0.737780267317749,0.759906191823073,-7.72283934120107
"1028","178144_s_at","F56D5.5","177772","hypothetical protein",0.795678673678147,3.88105590958273,4.95944357475496,0.000130993516654637,0.000281568538376204,0.172427856156856
"1029","178156_at","T04H1.5","179679","hypothetical protein",-0.310105080502986,9.75226561994683,-2.79188452756851,0.0128027296004295,0.017927260723234,-4.40675996315969
"1030","178162_at","fbxb-2","188948","F-box domain-containing protein",0.539975448446946,4.09127174367903,4.28616526651642,0.000534524512057021,0.000975477993557015,-1.25718666565618
"1031","178175_at","fbxb-116","188949","FBA_2 domain-containing protein",1.19020255888786,3.63631604604567,8.85407591258335,1.16084113785364e-07,6.05088443106212e-07,7.43328984134919
"1032","178176_at","elli-1","184716","EnLarged germLIne granules",-1.31872137270681,7.94272746583156,-6.64031245952198,4.92559357007024e-06,1.57755185769531e-05,3.54670841252211
"1033","178186_at","F25H5.8","184939","hypothetical protein",-1.56751429027775,9.45564170764947,-9.59397542835957,3.79662234297414e-08,2.41708628552705e-07,8.59452266428588
"1034","178198_at","glb-22","187832","GLoBin related",-0.351453097530803,4.0609312828594,-2.63494974218817,0.0177124602307571,0.0241375683536788,-4.71801949944395
"1035","178203_at","vet-6","173191","Very Early Transcript",2.27332684746623,6.13057004649447,15.4924065147433,3.06711129800831e-11,7.32024473562529e-10,15.9714223391588
"1036","178232_at","M02B1.2","187394","hypothetical protein",-1.25659855752687,7.62214749314183,-9.87153940789897,2.53596918304986e-08,1.72439651748465e-07,9.01382953263098
"1037","178236_s_at","lys-4","178086","LYSozyme",1.34473514537353,9.86380964301289,7.11059584645528,2.10486403372849e-06,7.48276472348493e-06,4.42654462823199
"1038","178240_at","ZK822.2","191432","DUF148 domain-containing protein",-1.95133081270178,9.26759078490706,-15.032896947602,4.88047794721148e-11,1.03307578882598e-09,15.492895812666
"1039","178248_at","C07E3.3","174601","hypothetical protein",-2.80344948787133,8.07731169256622,-19.7969839849467,6.60274889343886e-13,4.10947207248359e-11,19.8987068353868
"1040","178249_at","T20G5.9","188661","Mago-bind domain-containing protein",-0.361716745813936,8.42972661258644,-3.24184759945652,0.0049597367646095,0.00743692999224078,-3.48301420430753
"1041","178254_at","E04D5.2","184036","G_PROTEIN_RECEP_F1_2 domain-containing protein",-0.754309341334125,5.12352205157658,-5.23788807074774,7.42162479868614e-05,0.000169858262406812,0.753572864172679
"1042","178259_at","F36A2.3","172690","hypothetical protein",-0.786679421453936,8.57882591288869,-6.85557024768646,3.32527864907061e-06,1.12460762097522e-05,3.95310867480284
"1043","178262_at","F01D5.5","184058","hypothetical protein",-1.34379201390191,7.84465558695365,-8.37087132106546,2.49352014131663e-07,1.15919498208365e-06,6.6391754228047
"1044","178264_at","F01D5.8","175052","Hydrolase_4 domain-containing protein",-0.948496334294274,5.78955780809579,-9.31113218807071,5.77769069646377e-08,3.42229690401334e-07,8.15821762748304
